,Date,Overall AQI Value,Main Pollutant,Site Name (of Overall AQI),Site ID (of Overall AQI),Source (of Overall AQI),Ozone,PM25,CO,PM10,NO2,AQI category,city,state
915,07/13/2023,53,PM2.5,Near Road - Fort Lauderdale,12-011-0035,AQS,34,53,8,31.0,29.0,Moderate,Miami,FL
916,07/14/2023,60,PM2.5,Palm Springs Fire Station,12-086-0033,AQS,35,60,8,29.0,43.0,Moderate,Miami,FL
917,07/15/2023,42,PM2.5,Near Road - Fort Lauderdale,12-011-0035,AQS,33,42,8,20.0,32.0,Good,Miami,FL
918,07/16/2023,54,PM2.5,KENDALL,12-086-0034,AQS,31,54,8,29.0,24.0,Moderate,Miami,FL
919,07/17/2023,52,PM2.5,KENDALL,12-086-0034,AQS,23,52,7,30.0,33.0,Moderate,Miami,FL
920,07/18/2023,46,PM2.5,Near Road - Fort Lauderdale,12-011-0035,AQS,29,46,8,27.0,25.0,Good,Miami,FL
921,07/19/2023,41,PM2.5,Near Road - Fort Lauderdale,12-011-0035,AQS,29,41,8,20.0,26.0,Good,Miami,FL
922,07/20/2023,79,PM2.5,Near Road - Fort Lauderdale,12-011-0035,AQS,22,79,8,63.0,18.0,Moderate,Miami,FL
923,07/21/2023,68,PM2.5,Near Road - Fort Lauderdale,12-011-0035,AQS,31,68,8,47.0,34.0,Moderate,Miami,FL
924,07/22/2023,61,PM2.5,KENDALL,12-086-0034,AQS,28,61,9,38.0,25.0,Moderate,Miami,FL
925,07/23/2023,74,PM2.5,KENDALL,12-086-0034,AQS,26,74,9,47.0,15.0,Moderate,Miami,FL
926,07/24/2023,83,PM2.5,Near Road - Fort Lauderdale,12-011-0035,AQS,35,83,8,56.0,29.0,Moderate,Miami,FL
927,07/25/2023,80,PM2.5,Near Road - Fort Lauderdale,12-011-0035,AQS,36,80,8,56.0,25.0,Moderate,Miami,FL
928,07/26/2023,60,PM2.5,Near Road - Fort Lauderdale,12-011-0035,AQS,33,60,7,37.0,25.0,Moderate,Miami,FL
929,07/27/2023,35,PM2.5,Near Road - Fort Lauderdale,12-011-0035,AQS,30,35,7,19.0,31.0,Good,Miami,FL
930,07/28/2023,43,PM2.5,Near Road - Fort Lauderdale,12-011-0035,AQS,27,43,8,26.0,26.0,Good,Miami,FL
931,07/29/2023,39,PM2.5,Near Road - Fort Lauderdale,12-011-0035,AQS,28,39,9,19.0,18.0,Good,Miami,FL
932,07/30/2023,32,Ozone,Vista View Park,12-011-0033,AQS,32,31,10,13.0,16.0,Good,Miami,FL
933,07/31/2023,37,Ozone,Vista View Park,12-011-0033,AQS,37,33,7,14.0,29.0,Good,Miami,FL
934,08/01/2023,33,PM2.5,Near Road - Fort Lauderdale,12-011-0035,AQS,31,33,6,19.0,32.0,Good,Miami,FL
935,08/02/2023,44,Ozone,Daniela Banu NCORE,12-011-0034,AQS,44,35,7,18.0,27.0,Good,Miami,FL
936,08/03/2023,38,PM2.5,Near Road - Fort Lauderdale,12-011-0035,AQS,34,38,9,18.0,32.0,Good,Miami,FL
937,08/04/2023,36,PM2.5,HOMESTEAD FIRE STATION,12-086-6001,AQS,32,36,9,18.0,28.0,Good,Miami,FL
938,08/05/2023,41,PM2.5,Near Road - Fort Lauderdale,12-011-0035,AQS,36,41,10,14.0,19.0,Good,Miami,FL
939,08/06/2023,41,PM2.5,Near Road - Fort Lauderdale,12-011-0035,AQS,25,41,11,14.0,24.0,Good,Miami,FL
940,08/07/2023,55,PM2.5,Near Road - Fort Lauderdale,12-011-0035,AQS,33,55,11,35.0,23.0,Moderate,Miami,FL
941,08/08/2023,58,PM2.5,Near Road - Fort Lauderdale,12-011-0035,AQS,29,58,9,38.0,22.0,Moderate,Miami,FL
942,08/09/2023,61,PM2.5,Near Road - Fort Lauderdale,12-011-0035,AQS,29,61,10,43.0,33.0,Moderate,Miami,FL
943,08/10/2023,58,PM2.5,Near Road - Fort Lauderdale,12-011-0035,AQS,31,58,11,34.0,27.0,Moderate,Miami,FL
944,08/11/2023,54,PM2.5,Near Road - Fort Lauderdale,12-011-0035,AQS,37,54,9,29.0,33.0,Moderate,Miami,FL
945,08/12/2023,29,Ozone,Rosenstiel,12-086-0027,AQS,29,27,9,16.0,19.0,Good,Miami,FL
946,08/13/2023,45,PM2.5,Palm Springs Fire Station,12-086-0033,AQS,29,45,7,22.0,16.0,Good,Miami,FL
947,08/14/2023,60,PM2.5,Near Road - Fort Lauderdale,12-011-0035,AQS,22,60,9,39.0,18.0,Moderate,Miami,FL
948,08/15/2023,40,PM2.5,Near Road - Fort Lauderdale,12-011-0035,AQS,31,40,7,24.0,29.0,Good,Miami,FL
949,08/16/2023,33,Ozone,Lamstein Lane,12-099-0022,AQS,33,31,7,15.0,27.0,Good,Miami,FL
950,08/17/2023,55,PM2.5,Near Road - Fort Lauderdale,12-011-0035,AQS,33,55,9,18.0,40.0,Moderate,Miami,FL
951,08/18/2023,54,PM2.5,Near Road - Fort Lauderdale,12-011-0035,AQS,28,54,9,32.0,38.0,Moderate,Miami,FL
952,08/19/2023,58,PM2.5,HOMESTEAD FIRE STATION,12-086-6001,AQS,37,58,8,22.0,25.0,Moderate,Miami,FL
953,08/20/2023,64,PM2.5,Near Road - Fort Lauderdale,12-011-0035,AQS,29,64,7,37.0,27.0,Moderate,Miami,FL
954,08/21/2023,47,PM2.5,Near Road - Fort Lauderdale,12-011-0035,AQS,22,47,7,29.0,24.0,Good,Miami,FL
955,08/22/2023,72,PM2.5,Near Road - Fort Lauderdale,12-011-0035,AQS,20,72,6,55.0,14.0,Moderate,Miami,FL
956,08/23/2023,60,PM2.5,Near Road - Fort Lauderdale,12-011-0035,AQS,41,60,7,38.0,19.0,Moderate,Miami,FL
957,08/24/2023,60,PM2.5,Near Road - Fort Lauderdale,12-011-0035,AQS,40,60,9,24.0,33.0,Moderate,Miami,FL
958,08/25/2023,55,PM2.5,Near Road - Fort Lauderdale,12-011-0035,AQS,39,55,8,25.0,26.0,Moderate,Miami,FL
959,08/26/2023,37,PM2.5,Near Road - Fort Lauderdale,12-011-0035,AQS,35,37,8,17.0,21.0,Good,Miami,FL
960,08/27/2023,33,Ozone,Rosenstiel,12-086-0027,AQS,33,32,9,10.0,19.0,Good,Miami,FL
961,08/28/2023,38,PM2.5,HOMESTEAD FIRE STATION,12-086-6001,AQS,30,38,9,14.0,25.0,Good,Miami,FL
962,08/29/2023,34,PM2.5,Near Road - Fort Lauderdale,12-011-0035,AQS,28,34,8,17.0,22.0,Good,Miami,FL
963,08/30/2023,54,PM2.5,Near Road - Fort Lauderdale,12-011-0035,AQS,24,54,5,19.0,12.0,Moderate,Miami,FL
964,08/31/2023,54,PM2.5,Near Road - Fort Lauderdale,12-011-0035,AQS,26,54,6,18.0,28.0,Moderate,Miami,FL
965,09/01/2023,48,PM2.5,Near Road - Fort Lauderdale,12-011-0035,AQS,36,48,8,21.0,28.0,Good,Miami,FL
966,09/02/2023,39,Ozone,Rosenstiel,12-086-0027,AQS,39,33,7,17.0,22.0,Good,Miami,FL
967,09/03/2023,39,PM2.5,Near Road - Fort Lauderdale,12-011-0035,AQS,38,39,7,22.0,28.0,Good,Miami,FL
968,09/04/2023,39,Ozone,Rosenstiel,12-086-0027,AQS,39,30,7,19.0,14.0,Good,Miami,FL
969,09/05/2023,38,Ozone,Rosenstiel,12-086-0027,AQS,38,35,8,22.0,33.0,Good,Miami,FL
970,09/06/2023,53,PM2.5,Near Road - Fort Lauderdale,12-011-0035,AQS,43,53,9,27.0,29.0,Moderate,Miami,FL
971,09/07/2023,52,PM2.5,Near Road - Fort Lauderdale,12-011-0035,AQS,45,52,8,29.0,27.0,Moderate,Miami,FL
972,09/08/2023,48,PM2.5,Near Road - Fort Lauderdale,12-011-0035,AQS,39,48,9,21.0,28.0,Good,Miami,FL
973,09/09/2023,42,PM2.5,Near Road - Fort Lauderdale,12-011-0035,AQS,30,42,10,16.0,23.0,Good,Miami,FL
974,09/10/2023,44,PM2.5,Near Road - Fort Lauderdale,12-011-0035,AQS,34,44,11,12.0,21.0,Good,Miami,FL
975,09/11/2023,54,PM2.5,Near Road - Fort Lauderdale,12-011-0035,AQS,28,54,10,21.0,25.0,Moderate,Miami,FL
976,09/12/2023,36,PM2.5,KENDALL,12-086-0034,AQS,25,36,7,20.0,17.0,Good,Miami,FL
977,09/13/2023,35,PM2.5,KENDALL,12-086-0034,AQS,29,35,9,19.0,25.0,Good,Miami,FL
978,09/14/2023,34,Ozone,Daniela Banu NCORE,12-011-0034,AQS,34,33,8,20.0,30.0,Good,Miami,FL
979,09/15/2023,39,Ozone,Vista View Park,12-011-0033,AQS,39,33,9,15.0,31.0,Good,Miami,FL
980,09/16/2023,35,Ozone,Pompano Highlands,12-011-2003,AQS,35,34,10,13.0,24.0,Good,Miami,FL
981,09/17/2023,31,Ozone,Pompano Highlands,12-011-2003,AQS,31,30,11,10.0,21.0,Good,Miami,FL
982,09/18/2023,54,Ozone,Rosenstiel,12-086-0027,AQS,54,35,8,15.0,29.0,Moderate,Miami,FL
983,09/19/2023,38,PM2.5,Near Road - Fort Lauderdale,12-011-0035,AQS,33,38,8,19.0,27.0,Good,Miami,FL
984,09/20/2023,42,NO2,Perimeter Road,12-086-0035,AQS,40,25,9,17.0,42.0,Good,Miami,FL
985,09/21/2023,40,Ozone,Lamstein Lane,12-099-0022,AQS,40,23,7,15.0,40.0,Good,Miami,FL
986,09/22/2023,44,Ozone,Perdue,12-086-0029,AQS,44,25,8,15.0,28.0,Good,Miami,FL
987,09/23/2023,44,Ozone,Lamstein Lane,12-099-0022,AQS,44,37,9,17.0,34.0,Good,Miami,FL
988,09/24/2023,34,Ozone,Vista View Park,12-011-0033,AQS,34,23,9,9.0,25.0,Good,Miami,FL
989,09/25/2023,38,NO2,Perimeter Road,12-086-0035,AQS,31,29,9,18.0,38.0,Good,Miami,FL
990,09/26/2023,29,NO2,Perimeter Road,12-086-0035,AQS,25,28,8,18.0,29.0,Good,Miami,FL
991,09/27/2023,28,NO2,PENNSUCO,12-086-0019,AQS,27,21,9,13.0,28.0,Good,Miami,FL
992,09/28/2023,36,NO2,PENNSUCO,12-086-0019,AQS,35,21,13,13.0,36.0,Good,Miami,FL
993,09/29/2023,42,NO2,Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park),12-011-8002,AQS,27,27,9,14.0,42.0,Good,Miami,FL
994,09/30/2023,25,PM2.5,Miami Fire Station,12-086-1016,AQS,21,25,3,13.0,22.0,Good,Miami,FL
995,10/01/2023,25,Ozone,Daniela Banu NCORE,12-011-0034,AQS,25,23,2,12.0,23.0,Good,Miami,FL
996,10/02/2023,62,PM2.5,Coconut Creek,12-011-5005,AirNow,49,62,7,31.0,25.0,Moderate,Miami,FL
997,10/03/2023,132,PM2.5,Coconut Creek,12-011-5005,AirNow,58,132,9,62.0,33.0,Unhealthy for Sensitive Groups,Miami,FL
998,10/04/2023,42,Ozone,Perdue,12-086-0029,AQS,42,38,7,16.0,33.0,Good,Miami,FL
999,10/05/2023,34,Ozone,Vista View Park,12-011-0033,AQS,34,28,9,20.0,31.0,Good,Miami,FL
1000,10/06/2023,42,Ozone,Daniela Banu NCORE,12-011-0034,AQS,42,29,10,19.0,31.0,Good,Miami,FL
1001,10/07/2023,45,Ozone,Pompano Highlands,12-011-2003,AQS,45,26,10,13.0,32.0,Good,Miami,FL
1002,10/08/2023,42,Ozone,Rosenstiel,12-086-0027,AQS,42,29,8,13.0,23.0,Good,Miami,FL
1003,10/09/2023,36,PM2.5,Coconut Creek,12-011-5005,AirNow,34,36,6,19.0,27.0,Good,Miami,FL
1004,10/10/2023,67,Ozone,Rosenstiel,12-086-0027,AQS,67,35,8,19.0,28.0,Moderate,Miami,FL
1005,10/11/2023,42,NO2,PENNSUCO,12-086-0019,AQS,39,36,10,20.0,42.0,Good,Miami,FL
1006,10/12/2023,62,PM2.5,KENDALL,12-086-0034,AirNow,22,62,9,26.0,19.0,Moderate,Miami,FL
1007,10/13/2023,53,PM2.5,KENDALL,12-086-0034,AirNow,24,53,3,20.0,17.0,Moderate,Miami,FL
1008,10/14/2023,45,PM2.5,KENDALL,12-086-0034,AirNow,25,45,2,11.0,17.0,Good,Miami,FL
1009,10/15/2023,39,PM2.5,KENDALL,12-086-0034,AirNow,38,39,2,15.0,24.0,Good,Miami,FL
1010,10/16/2023,36,Ozone,Rosenstiel,12-086-0027,AQS,36,30,3,16.0,24.0,Good,Miami,FL
1011,10/17/2023,45,Ozone,Rosenstiel,12-086-0027,AQS,45,30,2,16.0,11.0,Good,Miami,FL
1012,10/18/2023,43,Ozone,Perdue,12-086-0029,AQS,43,33,9,15.0,35.0,Good,Miami,FL
1013,10/19/2023,42,Ozone,Rosenstiel,12-086-0027,AQS,42,25,8,18.0,30.0,Good,Miami,FL
1014,10/20/2023,44,Ozone,Lamstein Lane,12-099-0022,AQS,44,28,10,16.0,34.0,Good,Miami,FL
1015,10/21/2023,97,Ozone,Rosenstiel,12-086-0027,AQS,97,26,8,14.0,28.0,Moderate,Miami,FL
1016,10/22/2023,80,Ozone,Perdue,12-086-0029,AQS,80,50,7,21.0,36.0,Moderate,Miami,FL
1017,10/23/2023,64,Ozone,Perdue,12-086-0029,AQS,64,45,8,28.0,50.0,Moderate,Miami,FL
1018,10/24/2023,46,Ozone,Rosenstiel,12-086-0027,AQS,46,36,6,26.0,25.0,Good,Miami,FL
1019,10/25/2023,41,Ozone,Rosenstiel,12-086-0027,AQS,41,30,6,25.0,22.0,Good,Miami,FL
1020,10/26/2023,40,Ozone,Rosenstiel,12-086-0027,AQS,40,36,6,31.0,20.0,Good,Miami,FL
1021,10/27/2023,40,Ozone,Rosenstiel,12-086-0027,AQS,40,34,7,27.0,33.0,Good,Miami,FL
1022,10/28/2023,40,Ozone,Rosenstiel,12-086-0027,AQS,40,38,6,26.0,14.0,Good,Miami,FL
1023,10/29/2023,38,Ozone,Pompano Highlands,12-011-2003,AQS,38,35,6,21.0,15.0,Good,Miami,FL
1024,10/30/2023,38,NO2,Perimeter Road,12-086-0035,AQS,35,34,8,24.0,38.0,Good,Miami,FL
1025,10/31/2023,71,Ozone,Rosenstiel,12-086-0027,AQS,71,33,6,21.0,24.0,Moderate,Miami,FL
1026,11/01/2023,43,Ozone,Perdue,12-086-0029,AQS,43,40,5,23.0,24.0,Good,Miami,FL
1027,11/02/2023,46,Ozone,Lantana Preserve,12-099-0021,AQS,46,45,5,28.0,22.0,Good,Miami,FL
1028,11/03/2023,44,Ozone,Pompano Highlands,12-011-2003,AQS,44,37,6,31.0,19.0,Good,Miami,FL
1029,11/04/2023,35,Ozone,Lamstein Lane,12-099-0022,AQS,35,27,6,14.0,23.0,Good,Miami,FL
1030,11/05/2023,41,Ozone,Lamstein Lane,12-099-0022,AQS,41,31,6,16.0,28.0,Good,Miami,FL
1031,11/06/2023,44,Ozone,Vista View Park,12-011-0033,AQS,44,34,7,19.0,34.0,Good,Miami,FL
1032,11/07/2023,36,Ozone,Perdue,12-086-0029,AQS,36,35,8,19.0,28.0,Good,Miami,FL
1033,11/08/2023,34,PM2.5,Palm Springs Fire Station,12-086-0033,AQS,34,34,8,19.0,31.0,Good,Miami,FL
1034,11/09/2023,36,NO2,Perimeter Road,12-086-0035,AQS,32,25,8,21.0,36.0,Good,Miami,FL
1035,11/10/2023,29,Ozone,Lamstein Lane,12-099-0022,AQS,29,26,9,19.0,24.0,Good,Miami,FL
1036,11/11/2023,31,Ozone,Perdue,12-086-0029,AQS,31,25,9,17.0,20.0,Good,Miami,FL
1037,11/12/2023,31,Ozone,Perdue,12-086-0029,AQS,31,30,8,13.0,22.0,Good,Miami,FL
1038,11/13/2023,31,Ozone,Pompano Highlands,12-011-2003,AQS,31,25,8,14.0,23.0,Good,Miami,FL
1039,11/14/2023,41,Ozone,Lantana Preserve,12-099-0021,AQS,41,25,7,18.0,24.0,Good,Miami,FL
1040,11/15/2023,44,PM2.5,Miami Fire Station,12-086-1016,AQS,43,44,5,25.0,27.0,Good,Miami,FL
1041,11/16/2023,43,PM2.5,Miami Fire Station,12-086-1016,AQS,42,43,8,29.0,35.0,Good,Miami,FL
1042,11/17/2023,36,Ozone,Rosenstiel,12-086-0027,AQS,36,25,7,14.0,25.0,Good,Miami,FL
1043,11/18/2023,31,Ozone,Rosenstiel,12-086-0027,AQS,31,22,3,8.0,30.0,Good,Miami,FL
1044,11/19/2023,40,Ozone,Perdue,12-086-0029,AQS,40,33,9,16.0,38.0,Good,Miami,FL
1045,11/20/2023,40,Ozone,Rosenstiel,12-086-0027,AQS,40,31,10,16.0,34.0,Good,Miami,FL
1046,11/21/2023,42,Ozone,Rosenstiel,12-086-0027,AQS,42,36,8,28.0,30.0,Good,Miami,FL
1047,11/22/2023,54,NO2,PENNSUCO,12-086-0019,AQS,39,36,7,22.0,54.0,Moderate,Miami,FL
1048,11/23/2023,39,Ozone,Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park),12-011-8002,AQS,39,38,7,16.0,19.0,Good,Miami,FL
1049,11/24/2023,34,PM2.5,Coconut Creek,12-011-5005,AQS,31,34,8,13.0,23.0,Good,Miami,FL
1050,11/25/2023,33,Ozone,Rosenstiel,12-086-0027,AQS,33,29,9,14.0,23.0,Good,Miami,FL
1051,11/26/2023,31,Ozone,Pompano Highlands,12-011-2003,AQS,31,25,9,12.0,24.0,Good,Miami,FL
1052,11/27/2023,38,Ozone,Rosenstiel,12-086-0027,AQS,38,36,7,17.0,23.0,Good,Miami,FL
1053,11/28/2023,39,PM2.5,Miami Fire Station,12-086-1016,AQS,37,39,3,21.0,24.0,Good,Miami,FL
1054,11/29/2023,43,Ozone,Rosenstiel,12-086-0027,AQS,43,38,10,21.0,42.0,Good,Miami,FL
1055,11/30/2023,44,Ozone,Rosenstiel,12-086-0027,AQS,44,32,9,26.0,41.0,Good,Miami,FL
1056,12/01/2023,37,Ozone,Rosenstiel,12-086-0027,AQS,37,35,10,26.0,32.0,Good,Miami,FL
1057,12/02/2023,30,PM2.5,Miami Fire Station,12-086-1016,AQS,21,30,11,15.0,24.0,Good,Miami,FL
1058,12/03/2023,38,PM2.5,KENDALL,12-086-0034,AQS,28,38,13,16.0,25.0,Good,Miami,FL
1059,12/04/2023,59,PM2.5,Near Road - Fort Lauderdale,12-011-0035,AQS,32,59,8,19.0,25.0,Moderate,Miami,FL
1060,12/05/2023,52,PM2.5,Miami Fire Station,12-086-1016,AQS,46,52,8,32.0,42.0,Moderate,Miami,FL
1061,12/06/2023,39,Ozone,Rosenstiel,12-086-0027,AQS,39,33,3,26.0,36.0,Good,Miami,FL
1062,12/07/2023,43,Ozone,Rosenstiel,12-086-0027,AQS,43,28,8,22.0,30.0,Good,Miami,FL
1063,12/08/2023,43,Ozone,Rosenstiel,12-086-0027,AQS,43,30,8,28.0,40.0,Good,Miami,FL
1064,12/09/2023,41,Ozone,Rosenstiel,12-086-0027,AQS,41,30,8,22.0,35.0,Good,Miami,FL
1065,12/10/2023,39,Ozone,Rosenstiel,12-086-0027,AQS,39,29,8,18.0,28.0,Good,Miami,FL
1066,12/11/2023,32,Ozone,Vista View Park,12-011-0033,AQS,32,31,6,17.0,26.0,Good,Miami,FL
1067,12/12/2023,41,Ozone,Rosenstiel,12-086-0027,AQS,41,30,6,24.0,21.0,Good,Miami,FL
1068,12/13/2023,37,Ozone,Rosenstiel,12-086-0027,AQS,37,30,5,21.0,12.0,Good,Miami,FL
1069,12/14/2023,38,Ozone,Pompano Highlands,12-011-2003,AQS,38,30,5,20.0,11.0,Good,Miami,FL
1070,12/15/2023,43,PM2.5,Coconut Creek,12-011-5005,AQS,40,43,5,29.0,11.0,Good,Miami,FL
1071,12/16/2023,39,PM2.5,DELRAY BEACH,12-099-2005,AQS,39,39,3,23.0,17.0,Good,Miami,FL
1072,12/17/2023,33,Ozone,Vista View Park,12-011-0033,AQS,33,23,3,14.0,28.0,Good,Miami,FL
1073,12/18/2023,36,NO2,Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park),12-011-8002,AQS,35,23,3,15.0,36.0,Good,Miami,FL
1074,12/19/2023,40,Ozone,Pompano Highlands,12-011-2003,AQS,40,32,5,19.0,26.0,Good,Miami,FL
1075,12/20/2023,43,Ozone,Rosenstiel,12-086-0027,AirNow,43,28,6,24.0,38.0,Good,Miami,FL
1076,12/21/2023,43,Ozone,Lantana Preserve,12-099-0021,AQS,43,24,7,22.0,30.0,Good,Miami,FL
1077,12/22/2023,40,Ozone,Pompano Highlands,12-011-2003,AQS,40,31,7,18.0,38.0,Good,Miami,FL
1078,12/23/2023,40,Ozone,Pompano Highlands,12-011-2003,AQS,40,24,7,19.0,28.0,Good,Miami,FL
1079,12/24/2023,39,Ozone,Lantana Preserve,12-099-0021,AQS,39,23,6,15.0,17.0,Good,Miami,FL
1080,12/25/2023,37,Ozone,Pompano Highlands,12-011-2003,AQS,37,26,6,16.0,19.0,Good,Miami,FL
1081,12/26/2023,32,Ozone,Lantana Preserve,12-099-0021,AQS,32,28,6,13.0,32.0,Good,Miami,FL
1082,12/27/2023,40,PM2.5,Pompano Highlands,12-011-2003,AQS,37,40,7,14.0,33.0,Good,Miami,FL
1083,12/28/2023,35,NO2,Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park),12-011-8002,AQS,32,27,9,14.0,35.0,Good,Miami,FL
1084,12/29/2023,37,Ozone,Perdue,12-086-0029,AQS,37,28,7,12.0,31.0,Good,Miami,FL
1085,12/30/2023,53,PM2.5,Wittkop Park,12-086-6002,AQS,34,53,10,30.0,38.0,Moderate,Miami,FL
1086,12/31/2023,155,PM2.5,Wittkop Park,12-086-6002,AQS,44,155,13,66.0,48.0,Unhealthy,Miami,FL
1087,01/01/2023,55,PM2.5,Harding High School,27-123-0871,AQS,29,55,6,13.0,17.0,Moderate,Minneapolis,MN
1088,01/02/2023,76,PM2.5,Harding High School,27-123-0871,AQS,28,76,7,20.0,27.0,Moderate,Minneapolis,MN
1089,01/03/2023,55,PM2.5,Near Road I-35,27-037-0480,AQS,31,55,6,14.0,16.0,Moderate,Minneapolis,MN
1090,01/04/2023,31,Ozone,Anoka County Airport,27-003-1002,AQS,31,18,5,8.0,17.0,Good,Minneapolis,MN
1091,01/05/2023,32,PM2.5,Near Road I-35/I-94,27-053-0962,AQS,28,32,6,7.0,21.0,Good,Minneapolis,MN
1092,01/06/2023,89,PM2.5,St. Louis Park City Hall,27-053-2006,AQS,22,89,8,21.0,32.0,Moderate,Minneapolis,MN
1093,01/07/2023,118,PM2.5,Harding High School,27-123-0871,AQS,22,118,8,37.0,41.0,Unhealthy for Sensitive Groups,Minneapolis,MN
1094,01/08/2023,109,PM2.5,Harding High School,27-123-0871,AQS,28,109,8,33.0,38.0,Unhealthy for Sensitive Groups,Minneapolis,MN
1095,01/09/2023,96,PM2.5,B.F. Pearson School,27-139-0505,AQS,25,96,8,31.0,33.0,Moderate,Minneapolis,MN
1096,01/10/2023,156,PM2.5,Harding High School,27-123-0871,AQS,19,156,8,54.0,31.0,Unhealthy,Minneapolis,MN
1097,01/11/2023,129,PM2.5,Apple Valley,27-037-0470,AQS,24,129,8,40.0,31.0,Unhealthy for Sensitive Groups,Minneapolis,MN
1098,01/12/2023,96,PM2.5,St. Louis Park City Hall,27-053-2006,AQS,26,96,7,17.0,15.0,Moderate,Minneapolis,MN
1099,01/13/2023,48,PM2.5,Apple Valley,27-037-0470,AQS,25,48,6,12.0,23.0,Good,Minneapolis,MN
1100,01/14/2023,47,PM2.5,Apple Valley,27-037-0470,AQS,25,47,5,14.0,10.0,Good,Minneapolis,MN
1101,01/15/2023,51,PM2.5,St. Louis Park City Hall,27-053-2006,AQS,26,51,8,12.0,12.0,Moderate,Minneapolis,MN
1102,01/16/2023,47,PM2.5,Near Road I-35/I-94,27-053-0962,AQS,19,47,8,11.0,25.0,Good,Minneapolis,MN
1103,01/17/2023,36,PM2.5,Apple Valley,27-037-0470,AQS,19,36,8,7.0,19.0,Good,Minneapolis,MN
1104,01/18/2023,40,PM2.5,St. Louis Park City Hall,27-053-2006,AQS,28,40,6,7.0,21.0,Good,Minneapolis,MN
1105,01/19/2023,31,Ozone,Anoka County Airport,27-003-1002,AQS,31,21,7,19.0,19.0,Good,Minneapolis,MN
1106,01/20/2023,32,Ozone,Anoka County Airport,27-003-1002,AQS,32,25,6,7.0,17.0,Good,Minneapolis,MN
1107,01/21/2023,39,PM2.5,Harding High School,27-123-0871,AQS,29,39,5,6.0,10.0,Good,Minneapolis,MN
1108,01/22/2023,62,PM2.5,Harding High School,27-123-0871,AQS,31,62,6,14.0,17.0,Moderate,Minneapolis,MN
1109,01/23/2023,56,PM2.5,Harding High School,27-123-0871,AQS,31,56,6,15.0,25.0,Moderate,Minneapolis,MN
1110,01/24/2023,56,PM2.5,Ramsey Health Center,27-123-0868,AQS,30,56,6,14.0,29.0,Moderate,Minneapolis,MN
1111,01/25/2023,56,PM2.5,Andersen School,27-053-0963,AirNow,30,56,7,16.0,27.0,Moderate,Minneapolis,MN
1112,01/26/2023,32,Ozone,B.F. Pearson School,27-139-0505,AirNow,32,28,6,18.0,23.0,Good,Minneapolis,MN
1113,01/27/2023,35,PM2.5,Near Road I-35/I-94,27-053-0962,AQS,31,35,6,15.0,23.0,Good,Minneapolis,MN
1114,01/28/2023,32,PM2.5,Near Road I-35/I-94,27-053-0962,AQS,31,32,6,17.0,16.0,Good,Minneapolis,MN
1115,01/29/2023,32,Ozone,B.F. Pearson School,27-139-0505,AirNow,32,30,5,16.0,16.0,Good,Minneapolis,MN
1116,01/30/2023,35,PM2.5,Ramsey Health Center,27-123-0868,AQS,33,35,6,21.0,28.0,Good,Minneapolis,MN
1117,01/31/2023,39,PM2.5,Anoka County Airport,27-003-1002,AQS,32,39,6,35.0,35.0,Good,Minneapolis,MN
1118,02/01/2023,59,PM2.5,Anoka County Airport,27-003-1002,AQS,39,59,7,31.0,40.0,Moderate,Minneapolis,MN
1119,02/02/2023,51,PM2.5,Near Road I-35/I-94,27-053-0962,AQS,35,51,6,26.0,28.0,Moderate,Minneapolis,MN
1120,02/03/2023,31,Ozone,B.F. Pearson School,27-139-0505,AirNow,31,25,6,18.0,31.0,Good,Minneapolis,MN
1121,02/04/2023,53,PM2.5,Anoka County Airport,27-003-1002,AQS,34,53,8,31.0,38.0,Moderate,Minneapolis,MN
1122,02/05/2023,64,PM2.5,Harding High School,27-123-0871,AQS,39,64,8,23.0,40.0,Moderate,Minneapolis,MN
1123,02/06/2023,72,PM2.5,Andersen School,27-053-0963,AirNow,39,72,7,19.0,43.0,Moderate,Minneapolis,MN
1124,02/07/2023,39,Ozone,B.F. Pearson School,27-139-0505,AirNow,39,37,6,13.0,38.0,Good,Minneapolis,MN
1125,02/08/2023,53,PM2.5,Ramsey Health Center,27-123-0868,AQS,40,53,6,20.0,39.0,Moderate,Minneapolis,MN
1126,02/09/2023,49,PM2.5,Apple Valley,27-037-0470,AQS,38,49,7,16.0,38.0,Good,Minneapolis,MN
1127,02/10/2023,39,Ozone,B.F. Pearson School,27-139-0505,AirNow,39,21,5,18.0,32.0,Good,Minneapolis,MN
1128,02/11/2023,37,Ozone,B.F. Pearson School,27-139-0505,AirNow,37,25,5,14.0,37.0,Good,Minneapolis,MN
1129,02/12/2023,52,PM2.5,Anoka County Airport,27-003-1002,AQS,44,52,7,19.0,38.0,Moderate,Minneapolis,MN
1130,02/13/2023,40,Ozone,B.F. Pearson School,27-139-0505,AirNow,40,35,5,14.0,26.0,Good,Minneapolis,MN
1131,02/14/2023,41,PM2.5,Near Road I-35/I-94,27-053-0962,AQS,36,41,7,10.0,28.0,Good,Minneapolis,MN
